subject	variable	value	sample_plant_anatomical_entity	sample_collection_date	sample_institute	sample_city	sample_country	sample_associated_interval	sample_associated_factor
UNT4	mm/event before flowering	10.0			UNIBO		Italy		Optimal
UNT4	mm/event before flowering	10.0			UNIBO		Italy		Optimal
UNT18	mm/event before flowering	10.0			UNIBO		Italy		Optimal
UNT18	mm/event before flowering	10.0			UNIBO		Italy		Optimal
UNT18	mm/event before flowering	10.0			UNIBO		Italy		Optimal
UNT18	mm/event before flowering	10.0			UNIBO		Italy		Optimal
UNT21	mm/event before flowering	10.0			UNIBO		Italy		Optimal
UNT21	mm/event before flowering	10.0			UNIBO		Italy		Optimal
UNT21	mm/event before flowering	10.0			UNIBO		Italy		Optimal
UNT21	mm/event before flowering	10.0			UNIBO		Italy		Optimal
UNT46	mm/event before flowering	10.0			UNIBO		Italy		Optimal
UNT46	mm/event before flowering	10.0			UNIBO		Italy		Optimal
UNT46	mm/event before flowering	10.0			UNIBO		Italy		Optimal
UNT46	mm/event before flowering	10.0			UNIBO		Italy		Optimal
UNT4	mm/event after flowering	2.0			UNIBO		Italy		Optimal
UNT4	mm/event after flowering	2.0			UNIBO		Italy		Optimal
UNT4	mm/event after flowering	2.0			UNIBO		Italy		Optimal
UNT4	mm/event after flowering	2.0			UNIBO		Italy		Optimal
UNT18	mm/event after flowering	2.0			UNIBO		Italy		Optimal
UNT18	mm/event after flowering	2.0			UNIBO		Italy		Optimal
UNT18	mm/event after flowering	2.0			UNIBO		Italy		Optimal
UNT18	mm/event after flowering	2.0			UNIBO		Italy		Optimal
UNT21	mm/event after flowering	2.0			UNIBO		Italy		Optimal
UNT21	mm/event after flowering	2.0			UNIBO		Italy		Optimal
UNT21	mm/event after flowering	2.0			UNIBO		Italy		Optimal
